0.329412,0.244118,0.794118,0.408824,0.117647,0.411765,0,0.117647,0,0,0,0,1,1,0,0.352941,0.5,1,1,1,0.028189,1,1214,1,17,0,0,0,0,1,1,1,1,4,5,1,1,1,1,0,0,1,1.000000
0.444444,0.188889,0.877778,0.466667,0.333333,0.111111,0,0.333333,0,0,0,0,1,0,0,0.333333,0.5,1,1,1,0.028189,1,433,2,67,0,0,0,0,5,1,1,1,3,3,1,1,1,1,0,0,1,0.600000
0.443396,0.25283,0.862264,0.332075,0,0,0,0.283019,0,0,0,0,1,1,0,0.716981,0.5,1,1,1,0.028189,1,781,1,83,0,0,0,0,1,1,1,1,2,4,1,1,1,2,0,0,1,0.400000
0.2,0.2,0.8,0.7,1,0,0,0,0,0,0,0,1,1,0,1,0.5,1,1,1,0.028189,1,0,1,15,0,0,0,0,1,1,1,1,1,3,1,1,1,1,0,0,1,0.600000
0.316495,0.205155,0.817526,0.554639,0.154639,0.206186,0,0.154639,0,0,0,0,1,0,0,0.154639,0.5,1,1,0,0.138478,1,547,1,78,0,0,0,0,3,2,2,1,1,3,2,1,1,1,0,0,1,0.800000
0.477778,0.233333,0.872222,0.305556,0,0,0,0.444444,0,0,0,0,1,0,0,0.444444,0.5,1,1,1,0.071811,1,1105,1,16,0,0,0,0,2,1,1,1,7,2,1,1,1,1,0,0,1,1.000000
0.392259,0.204184,0.82887,0.336402,0.251046,0.635983,0,0,0,0,0,0,0,0,0,0.635983,0.5,1,0,1,0.128189,1,104,2,34,0,0,0,0,4,1,1,1,3,1,1,1,1,1,0,0,1,0.600000
0.429333,0.194667,0.885333,0.326222,0.324444,0.222222,0,0.222222,0,0,0,0,0,1,0,0.186667,0.5,1,0,1,0.071811,1,12,2,6,0,0,0,0,2,1,1,1,7,4,1,1,1,1,0,0,1,0.800000
0.492857,0.214286,0.857143,0.185714,0,0.428571,0,0.285714,0,0,0,0,1,0,0,0.285714,0.5,1,1,1,0.128189,1,1015,2,126,0,0,0,0,4,1,1,1,7,5,1,1,1,1,0,0,1,0.600000
0.42,0.25,0.8,0.36,0,0.4,0,0.2,0,0,0,0,1,1,0,0.4,0.5,1,1,1,0.028189,1,537,1,10,0,0,0,0,1,1,1,1,6,1,1,1,1,1,0,0,1,0.200000
0.25,0.2,0.8,0.575,0,0.5,0,0.5,0,0,0,0,1,0,0,0.5,0.5,1,1,1,0.028189,1,0,2,54,0,0,0,0,1,1,1,1,4,2,1,1,1,1,0,0,1,0.200000
0.38,0.2,0.84,0.53,0,0.4,0,0.4,0,0,0,0,1,1,0,0.4,0.5,1,1,1,0.071811,1,476,2,119,0,0,0,0,2,1,1,1,3,2,1,1,1,1,0,0,1,0.200000
